[0.34] 大家好
[1657.13] 他怎么会让呆呆王呢
[1658.09] 怎么不上大妈呢
[1660.37] 变回来吧
[1663.62] 他变大扭了
[1664.82] 最后这大牛拉他两个毒气
[1666.5] 是想打我们花地啊
[1668.17] 那点了他不可能你在开空间呢
[1670.97] 他不可能开空间呢
[1672.21] 你开空间
[1672.97] 那你的大牛蛙怎么办
[1674.13] 所以没法开空间
[1675.17] 他只能杀了我
[1677.23] 毒液冲击额
[1679.19] 可以啊
[1680.53] 毒液冲击最后一只是大牛啦
[1684.01] 那我们又为玄宇直接把他冲了吧
[1687.72] 围巾又卫
[1688.48] 玄玉也直接把他冲了
[1692.28] 哎扫墓的威力更高吗
[1693.8] 扫墓的威力是300啊
[1695.12] 扫墓更高
[1695.68] 扫墓
[1702] 啊扫墓的威力不高
[1703.48] 扫墓的是200啊
[1704.64] 冲动高一点
[1709.04] 这边达德利
[1715.9] 击掌奇袭无所谓
[1717.62] 这赌满地撒不撒都没什么意义啊
[1722.7] 没有刺霸金光花有何意义啊
[1725.18] 冲
[1727.51] 直接死哦
[1729.19] 他是腰带的啊
[1732.099] 那那个索拉克是什么道具哦
[1735.499] 你是腰带的呀
[1737.619] 金光号位说我这边剧毒哎
[1740.74] 没什么用啊
[1747.24] 太慢了
[1748.36] 剧毒加毒液冲击
[1749.76] 这个意思
[1751.52] 毒系对鬼系效果不好啊
[1753.08] 接着冲
[1755.98] 达德利
[1764.66] 我们最有日式喷火龙
[1766.08] 你随便打
[1774.46] 哎大牛郎还挺聪明啊
[1775.82] 还要保护一下
[1776.7] 看来你还挺聪明的
[1783.82] 我还以为他们都不保护
[1786.3] 因为基本上没看到什么保护
[1787.7] 可以啊
[1788.02] 伤害过半了
[1791.72] 还有文艺虎啊
[1792.76] 可以啊
[1793.04] 呆呆王
[1796.34] 定身法哦
[1799.34] 哦哎呀封我呀
[1804.47] 我方的顺风停止了
[1805.97] 对面的顺丰也停止了
[1808.83] 哎呀那完蛋了呀
[1812.88] 达子力
[1815.52] 没完蛋啊
[1816.08] 你打谁都可以
[1818.58] 他的这个大扭拉必定会打金光花
[1821.86] 他也只能打金光花
[1822.84] 你要是不打的话
[1824.11] 哎他又怕尖刺防守啊
[1825.55] 他说我打进攻花
[1826.31] 你尖刺防守怎么办
[1827.15] 我还是集火这个喷火龙的位置吧是吧
[1830.749] 可以接我喷火龙啊
[1831.589] 因为我这里被定了
[1832.309] 我一定走啊
[1832.869] 不走就真打了
[1833.949] 他近战这锤没问题
[1835.469] 然后这边打都可以
[1845.16] 他这个呆呆王还带替身法
[1846.96] 我真是服了
[1848.16] 毒液冲击没关系
[1853.56] 来了扫他墓是吧
[1855.12] 这就开始扫墓了啊
[1862.56] 这里点个什么呢
[1863.88] 最高伤害当然是热风
[1867.56] 扫墓
[1870.62] 不是水流喷射好点不
[1876.56] 热风
[1879.05] 扫墓稳赢了还犹豫啥呀
[1887.38] 你水流喷射
[1888.26] 晴天水流喷射
[1888.94] 这不尴尬吗
[1890.67] 他大扭拉有没有可能是轻装的
[1892.81] 这种经常是毒手吧
[1894.33] 带毒液冲击
[1895.11] 我看经常是毒手
[1896.97] 大牛拉又怂一下
[1898.09] 没问题啊
[1898.61] 大牛拉又怂一下
[1911.32] 呆呆王死啊
[1912.64] 哦他刚吃了王佑
[1913.84] 我还没死啊
[1914.9] 唉随你便啊
[1916.04] 赶紧打
[1916.48] 呆呆王没输出
[1918.01] 呆呆王又来个剧毒
[1919.51] 哎呀太慢了
[1920.69] 兄弟剧毒毒液冲击地身法
[1924.37] 你这又是何必呢
[1929.6] 真毒的死我吗
[1936.64] 这么点水
[1937.36] 日光束了热风扫墓
[1955.02] 啊完了这个确实是那个啥的呀
[1960.99] 他轻装的呀
[1961.79] 那个定身法我不真打了吗
[1964.56] 那挣扎能不能挣扎死他
[1965.92] 可以针扎死他
[1966.52] 你别着急啊
[1967.32] 挣扎也能挣扎死他啊
[1968.8] 他这是轻装的
[1969.92] 你看是轻装的
[1971.04] 毒液冲击
[1971.68] 打多少伤害不高
[1973.469] 但是我中毒啊
[1975.709] 他这边也烧伤一下
[1978.56] 他没保护
[1979.32] 没保护
[1979.76] 定身法毒液冲击
[1981.08] 然后啥没保护啊
[1982.6] 扫墓真尴尬呀
[1985.82] 最后个技能戏法空间吧
[1987.74] 没点定身法
[1989.28] 定身法
[1989.98] 我挣扎他也是死啊
[1990.86] 对不对
[1991.32] 他6%的血啊
[1992.38] 我挣扎的把他挣扎死
[1995.4] 好呵呵
[1996.38] 你要这也能输啊
[1998.68] 这是超级球棋啊
[1999.84] 比精灵球棋呢还是要有一定难度啊
[2002.06] 有难度
[2004.21] 他腰带也可以轻装啊
[2005.71] 啊腰带也可以轻装
[2011.62] 刚扫他那个谁就好了
[2013.52] 哎直接扫他的这个呆呆王啥的啊
[2017.39] 唉快快快快快快
[2018.73] 我管你扫啥不扫啥的好
[2022.45] 这就又可以点
[2023.49] 你看右一下瞬间就点了
[2024.9] 是不是因为你在前面
[2026.32] 他怕你打的太快了
[2027.74] 这心也怕你打太快了
[2029.26] 所以每次呢都卡你一下
[2031.02] 让你不能够直接马上立刻对战
[2033.65] 我就直接一路就点A键就行了
[2035.53] 不用管B键
[2036.45] 你点A键单手操作的好
[2038.84] 对面骑行来了啊
[2039.64] 这是我们说的
[2040.38] 如果对面是骑行这样的空间队伍
[2041.96] 我们要怎么办
[2042.84] 那我们就要上这个地龙啊
[2044.48] 上地龙他这个是不是空间队
[2046.42] 他完全有可能是空间队
[2047.88] 而且速度话确实不是很快啊
[2050.74] 嗯有地龙
[2052.14] 而且的话哦还有个那个啥地龙没问题啊
[2058.2] 后排金光花
[2064.599] 和他雨天啊
[2066.319] 雨天喷火龙啊
[2067.039] 喷火龙好啊
[2067.899] 这里直接上喷火龙好不好
[2069.659] 直接上喷火龙也可以
[2076.18] 鱼吧鱼这里扫墓的话
[2079.58] 就是扫不了那个谁
[2082.16] 他求雨啊
[2084.72] 我有一计啊
[2085.6] 合计这样
[2089.92] 好这四只啊
[2091.3] 这叫变变通一下
[2093.489] 他拍的话肯定拍喷火龙
[2095.009] 他不拍喷火龙
[2095.689] 这个伤害太高了是吧
[2097.289] 那我们然后龙尾就把770弹下去
[2099.329] 大家说好不好
[2100.009] 就这样啊
[2101.27] 他是水箭龟和770开这个组合经常开
[2103.63] 没问题啊
[2105.79] 所以我想这样上应该比较好一点
[2109.58] OK和我们想的一样啊
[2111.22] 这龙尾弹下770
[2113] 然后这边来一个日光束干水箭龟
[2116.26] 就是这样
[2118.89] 把龙尾弹走
[2121.72] 这边日光束压水
[2124.88] 烟鬼血线就OK了
[2126.81] 他拍的话肯定是拍这个喷火龙啊
[2128.97] 因为地龙地震呢一个都震不死啊
[2130.91] 没什么用
[2131.57] 但是我点的是龙尾啊
[2132.99] 给弹下去
[2135.6] 要拍就拍吧
[2138.98] 所以遇到空间的时候上地龙就行了
[2140.9] 简简又单单
[2142] 我奶奶都会玩
[2144.29] 你奶奶的话
[2145.17] 如果在家没事干
[2146.13] 你可以把游戏
[2146.91] 你让你奶奶奶奶帮我打一下这个游戏
[2149.31] 我现在要写作业了
[2150.72] 那你奶奶的话就是说啊
[2151.96] 那怎么打呀
[2152.76] 你教他就让他这么首发
[2154.2] 首发金光花和风妖精
[2155.4] 然后面那个啥对吧
[2156.68] 让你奶奶帮你打就行了
[2158.36] 你看然后把它弹下去
[2159.36] 是不是好喷
[2161.73] 火龙未缩
[2163.46] 哎我这龙尾他说我去真是好的
[2166.26] 那我弹下去他就没法开空间了
[2168.26] 对吧啊
[2169.22] 开不了空间
[2170.24] 龙尾先制度六
[2171.44] 他先入七
[2172.2] 哎呦
[2172.72] 还有水伊布啊
[2173.58] 这水伊布看着有点猥琐啊
[2176.269] 那直接地震了
[2177.229] 不好意思哦
[2178.129] 啊没有地震啊
[2179.309] 跺脚崩吧
[2185.8] 啊多讲多讲
[2193.68] 多讲日光束双点那个水箭龟
[2198.55] 因为水箭龟它是没有保护的啊
[2200.23] 当然点水箭龟了
[2201.39] 哈哈上谁上770
[2204.3] 那770就阵亡了
[2207.22] 没有下一轮空间了
[2214.38] 日光束来一发
[2215.3] 120
[2215.62] 威力伤害不高
[2217.22] 再补个跺脚吧
[2219.61] 好他并没有文叶果
[2220.77] 那看来是心灵香草或者抗恶果啊
[2222.57] 直接打死他就完全没有出手权
[2226.029] 我们后面就随便收拾他
[2228.509] 这边去哦
[2229.69] 你还有这个技能啊
[2232.31] 确实啊这个技能可以
[2233.79] 兄弟兄弟
[2235.51] 你这个是可以的呀
[2236.92] 原来是有备而来啊
[2239.08] 770估计也有求雨啊
[2240.36] 来杯醋茶
[2241.08] 来杯醋茶
[2241.68] 又来开空间是吧
[2242.72] 看来你是真的很想开空间了
[2244.6] 我们后面是金光花
[2245.76] 一尾玄羽
[2246.76] 那么这里的话还是龙尾啊
[2250.01] 龙尾去弹
[2250.57] 他
[2250.69] 不让他开空间啊
[2251.77] 这边我就走了吧
[2256.62] 哎呀你这又是何必呢
[2260.38] 不走
[2264] 严崩塔这边空气砍
[2266.9] 你以为我就没技能打了
[2268.06] 是不是
[2268.58] 他说你这喷火龙肯定走
[2270.16] 我这喷火龙偏不走
[2271.94] 嗯哎呀还没死啊啊这边有文艺谷
[2278.019] 真是可恶啊
[2280.239] 啊嘣先手岩崩好
[2283.14] 崩死了
[2283.5] 进遇害了吗
[2284.06] 应该进入要害了啊
[2285.12] 你说你这都知道
[2286.3] 因为来倍速啥的物防很高啊
[2287.94] 应该是崩不死
[2288.62] 这里进入要害了啊
[2289.779] 但是我们肯定是不走的
[2291.739] 他这边冰冻光束
[2292.859] 冰冻光束打不死的
[2295.459] 我说打不死就打不死啊
[2297.939] 因为水伊布的特攻不高哦
[2300.219] 打出一发这个冰冻啊
[2302.939] 好吧
[2304.38] 吃个文柚果
[2305.74] 哎呀
[2309.96] 没问题
[2310.82] 我也击中他的要害
[2312.04] 他也冰冻我一下
[2312.8] 那我喷火龙走就行了
[2314.22] 等我上来
[2314.88] 日光束
[2317.8] 如果能醒来
[2318.68] 让我崩一下吧
[2320.7] 不能醒来的话就算了
[2322.48] 那换谁呀
[2323.5] 当然换金花来卖嘞
[2324.94] 金华卖了
[2325.62] 然后又有权去扫他的墓
[2328.31] 然后你把我双杀吧
[2329.51] 把我双杀可以
[2330.59] 又有玄玉不能卖啊
[2331.87] 金光花送给你了
[2332.79] 这也没事干的
[2334.89] 因为他螳螂队的话
[2336.13] 我也不想上什么这个这个风妖精
[2339.41] 那
[2341.579] 好地龙
[2342.539] 因为冻住不能行动
[2344.099] 他喷水哇
[2345.739] 哦有信仰
[2348.01] 直接喷出气势
[2349.83] 皮带满血喷水啊
[2351.23] 爽
[2354.66] 现在队友还没有死完呢
[2356.54] 上那个骑车被他顶住啊
[2358.92] 上一尾玄鱼扫墓威力就100
[2360.58] 当然不划算了
[2362.77] 上喷火龙改七天
[2364.46] 然后日光束加能量球
[2366.02] 把水晶龟点了
[2366.78] 因为水晶龟没有保护嘛
[2368.14] 遏制波动
[2368.82] 波尔蛋喷水和击掌奇袭
[2370.62] 几乎都是这四个技能
[2371.66] 我们就双点他完事了
[2374.009] 日光束
[2376.75] 能量球白白水箭龟
[2380.35] Beass
[2382.05] 水箭龟几乎都固定这四个技能
[2386.07] 他是没有格子保护
[2387.27] 除非你是破壳那种保护
[2389.09] 破壳喷水和和啥和恶之波动啊
[2394.63] 就这么四个技能
[2395.53] 那也拉呀
[2396.51] 这水烟鬼怎么玩怎么拉哎呀
[2401.4] 能量球
[2402.46] 那你损一步
[2403.56] 我且不说后面还有个扫墓的啊
[2405.08] 所以只要我们有出手权
[2406.32] 后面放个一尾玄鱼
[2407.34] 简简又单单
[2408.39] 幽尾玄鱼就怕谁呢
[2409.67] 就怕这个钢兵
[2410.57] 但是钢兵我们其他人可能不怕钢兵啊
[2412.73] 还有求雨
[2413.79] 你这又何必呢
[2420.08] 空气之刃能量球
[2424.97] 后面还有个幽尾玄鱼啊
[2426.25] 扫个墓就死了
[2427.43] 他这个纯属没有出手权
[2430.8] 水伊布特性是储水好
[2433.44] 伤害还可以啊
[2434.36] 水伊布耐久高啊
[2435.64] 水伊布血多
[2436.76] 主要是简简单单
[2439.68] 赶紧的赶紧的啊
[2440.4] 哎呦这个点的真快啊
[2444.16] 就如果你有作业要写啊
[2445.74] 你可以让你奶奶帮你打
[2449.34] 给你给你让你奶奶
[2450.74] 你奶奶
[2451.18] 他说我不会打
[2451.92] 哎
[2452.22] 你说我也是
[2452.82] 我现在忙着写作业呢
[2453.98] 这这没时间了啊
[2455.37] 那你就让他先看下我视频再去打不就得了嘛
[2457.61] 是不是
[2457.89] 你看对吧
[2463.06] 但是你跟你奶奶说啊
[2464.38] 有时候你说这他说这个孙子啊
[2466.3] 你看这怎么点不了啊
[2467.52] 怎么点也点不了啊
[2469.04] 你说这都是那个死星爷干的
[2472.04] 哎呀
[2474.98] 我真是我不明白呀
[2480.82] 这不耽误大家十几秒嘛
[2482.34] 对不对
[2487.7] 这绝对是个bug
[2489.14] 从游戏刚刚才刚上线的时候
[2491.86] 就是有这种就是你一直点A点他
[2493.9] 他突然间就卡住了那种那种的什么队伍啊
[2498.2] 哦又是空间队
[2499] 哎呀四个字
[2500.52] 如法炮制啊
[2501.66] 如法炮制他这个的你可以可撒个毒都可以啊
[2505.79] 我都觉得啊撒个毒都可以啊
[2507.71] 地龙上
[2508.66] 然后呢主要是和喷火龙上的什么呢
[2510.86] 就是说给他压制力啊
[2512.54] 他肯定排喷火龙对吧
[2514.24] 排喷火龙后面的话
[2516.69] 金刚花的金光花还可以啊
[2518.01] 大德里可以打
[2518.87] 最终又为玄羽老四样啊
[2522.01] 这不是对老四样啊
[2523.58] 他是个空间队啊
[2524.74] 跑九拍一个
[2525.7] 这也是输出手啊
[2526.74] 如果是跑球的空间队跑九就加满HP和物攻
[2529.62] 然后极限零速他拍一个下回合抛弃物
[2532.73] 可以近战闪现冲锋
[2534.15] 近战打这个钢笔嘛啊
[2536.13] 近战闪现冲锋和呃
[2538.19] 深渊突刺或者是滴滴金钩币都行
[2543.86] 等我周六骂死这个星野
[2549.08] OK就是这两只没问题
[2550.84] 那他拍的话肯定是拍喷火龙啊
[2552.76] 因为这个喷火龙威胁很大
[2559.96] 我们直接龙尾
[2564.08] 按理说是排喷火龙啊
[2577.96] 巴士可多拉是铁壁扑击的吧
[2582.329] 马嘎马嘎
[2583.409] 这个巴斯卡德拉或者是泥有巨人
[2586.89] 我朋友龙带的空气是没带气象球啊
[2589.01] 气象球的话可以点死770
[2590.77] 除非他加了很多特防
[2596.56] 嗯你看这世上总有人不老实啊
[2599.48] 兄弟他拍地龙
[2600.72] 说明他知道我们这个队伍啊
[2602.16] 他拍的是地龙
[2603.779] 地龙应被喂
[2604.899] 有没有被缩好
[2607.059] 地龙被缩了
[2608.96] OK没萎缩好吧
[2610.36] 没畏缩
[2611.24] 那这个跺脚啊
[2612.2] 跺死咆哮虎
[2613.34] 因为你拍了地龙
[2614.72] 那地龙的这个赶紧走赶紧走
[2622.26] 这里跺脚多子770
[2623.84] 因为现在地龙威力翻倍吧
[2625.7] 刚才未缩没动
[2627.02] 所以威力翻倍
[2628.43] 这里上保护一下嘞
[2630.41] 要保护一下托马经典拖空间嘛
[2636.6] do子770
[2645.18] 好要双点喷火龙是吧
[2649.62] 嗯灵火哦
[2651.54] 灵火没有打中地龙
[2652.92] 因为点的是灵火呀
[2654.22] 多角威力翻倍
[2656.01] 直接剁死770啊
[2658.77] 如果他烧伤的话
[2659.61] 就剁不死了
[2660.49] 哎你不带近战吗
[2661.81] 你怎么带的是灵活呀
[2662.97] 哦剩饭咆哮虎啊
[2667.28] 巴士可多拉来呗
[2671.32] 来咯巴适可多拉
[2679.22] 他铁壁一下
[2686.52] 打下去把他打下去
[2690.64] 然后这边
[2693.54] 切切吧
[2696] 保护了就切啊
[2697.22] 没必要跟他在这打什么
[2701.369] 万一他点岩崩呢
[2703.65] 铁臂扑击保护重磅冲撞
[2706.05] 经常是这四个技能
[2707.37] 但是他是接不了这个热风的
[2709.55] 所以喷火龙一定能杀80个的吧
[2711.51] 我们还是要保喷火龙啊
[2712.75] 不要出什么意外
[2716.9] OK铁臂啊
[2717.78] 铁臂在弹下就行
[2718.84] 你要灵活就灵活上无所谓
[2723.08] 灵魂还是点上了啊
[2724.26] 龙尾起一个弹下去的作用
[2725.76] 没有其他意思
[2733.04] 啊龙尾哎呦
[2735.62] 我也还一个没击中啊
[2737.98] 这这好吧
[2745.28] 尴尬了呀
[2747.24] 阿龙尾
[2749.87] 力量宝石
[2751.79] 哎呀
[2754.66] 这就是命中率啊
[2755.96] 命中率就这样
[2760.24] 他肯定要扑击了
[2761.32] 扑不死啊
[2761.8] 我们有没有过这个龙尾
[2762.96] 他今天跑不了
[2763.64] 这巴斯克多拉
[2767.12] 他扑击肯定要杀我们
[2768.48] 不让我们龙啊
[2769.2] 打这边的
[2769.88] 那这边无所谓啊
[2771.04] 给他撒个毒满地他后排的人上来就要中毒啊
[2773.86] 不管你是谁
[2774.52] 是当兵就不中毒啊
[2776.02] 啊泡一下啊
[2777.3] 泡一下炮
[2777.82] 谁上来呢
[2780.369] 跑钢兵难道是钢兵
[2783.089] 还是你有巨人
[2791.6] 如果是钢兵就不中毒啊
[2796.32] 钢兵还可以挡力量宝石
[2799.32] 当然我都没特工了
[2800.32] 也无所谓了啊
[2802.41] 果然是钢兵呐
[2803.37] 双缸系
[2804.23] 那喷火龙的威胁对他很大啊
[2806.64] 烈焰宝石点一下没伤害
[2807.92] 我知道这里要送掉
[2809.44] 送掉谁送掉这个金光花的
[2812.76] 把龙尾弹下去
[2815.82] 这样的话他咆哮我就要中毒
[2819.7] 空间结束没有啊
[2822.15] 再威吓一下
[2823.15] 给我威吓成傻子了
[2826.92] 好中毒是吧
[2827.92] 中毒中毒挺好呀
[2831.54] 威吓一下
[2834.06] 然中毒
[2834.54] 扣个血
[2839.86] 今天还有一回合
[2840.84] 正好都是一回合
[2841.98] 很好
[2843.34] 没事干
[2843.94] 跺脚呗
[2846.63] 啊力量宝石呗
[2851.76] 等会直接一个热风杀了钢兵
[2853.56] 他击掌拍
[2854.48] 你还敢拍地龙啊
[2855.6] 兄弟你怎么敢的呀
[2859.35] 啊突袭
[2860.15] 那没问题啊
[2861.03] 那空间结束
[2861.95] 晴天结束啊
[2862.47] 我们再开一轮晴天就行了
[2863.99] 那跺脚威力翻倍了
[2865.31] 他翻啥倍啊
[2866.11] 你都烧伤加上减二了
[2867.47] 还打个锤子嗯
[2870.02] 你说的也有道理
[2871.3] 绕复原来
[2876.72] 剩饭的中了毒
[2877.94] 那你说我们空气敢打他行不行
[2881.66] 哎没关系
[2882.42] 我有一计啊
[2886.66] 保护一下啊
[2887.86] 保护一下
[2888.58] 让他尴尬
[2889.7] 他钢兵保护一下嘛
[2891.34] 我们先不打钢兵啊
[2893.02] 先不打钢兵
[2893.92] 他
[2894.18] 然后抛我一下
[2895.39] 跺脚肯定是要跺底
[2897.01] 然后这边保护一下毒钢冰怂啊
[2903.42] 钢兵和巴斯格拉都弱火
[2905.22] 他必怂
[2907.32] 然后跑友抛我们一下
[2908.86] 巴斯格拉特性过滤
[2910.12] 减少一下伤害
[2910.94] 热风都打不死巴斯格拉
[2912.24] 巴斯格拉
[2912.6] 你这么牛啊
[2918.68] 必杀钢兵好
[2920.6] 钢兵怂吧
[2923.68] 刚没怂
[2924.28] 然后跑我一下哦
[2925.56] 突袭啊
[2926.08] 我这么牛
[2926.6] 他他他说什么是什么是怂啊
[2929.06] 我不知道什么是怂
[2930.18] 150威力伤害还可以啊
[2932.14] 等会再就不杀了他啊
[2933.3] 等会杀掏我
[2935.16] 他是不是要抛你啊
[2936.52] 我这毒钢兵怂抛我
[2937.96] 那他钢兵没怂
[2938.84] 抛我也行
[2940.56] 那我们热风他就死了
[2941.9] 要秃就秃吧
[2943.84] 热风他必死啊
[2944.94] 这里关键是咆哮虎
[2946.08] 如果我热风加跺脚杀不了咆哮虎啊
[2948.14] 那这也是为了杀咆哮虎啊
[2950.1] 啊跺脚加热风
[2955.01] 把临死突一下
[2955.85] 可以的
[2957.77] 你可以突加上深渊突刺都行
[2959.57] 但现在都不行了啊
[2960.85] 我们确定把他俩击杀了
[2962.51] 因为如果喷火龙死了
[2964.13] 就打不过巴斯特多拉了
[2965.97] 右旋鱼打得过吗
[2967.19] 右玄鱼哇
[2968.85] 巴斯克德拉物防230种族啊
[2970.45] 那么高
[2972.36] 跑去又烧伤了八四个娃
[2974] 他能无敌吗
[2974.9] 八四个的话他还能无敌啊
[2976.66] 不可能不如干凯亚
[2982.12] 你说你物防230种族不加
[2984.04] 就是二百五
[2984.72] 加一些的话
[2985.36] 甚至更高能到300啊
[2986.88] 哎加不到300啊
[2989.01] 唉既然物防修正可能有300了
[2991.21] 300多吧
[2994.2] 刚才要铁壁一下不就起来了吗
[2998.05] 好热风
[2998.73] 热风没有miss
[2999.41] 钢兵当场阵亡
[3000.87] 没得没得没得说啊
[3002.97] 喷火龙是加满特攻和速度
[3004.87] 并且是内敛性格极限特攻的这个力度非常的高
[3018.32] 地龙接着烧
[3019.24] 哎地龙都废了
[3020] 走了走了走了
[3022.009] 地龙主要打空间选
[3023.329] 否则我也不选
[3026.94] 他首发770和咆哮虎
[3029.18] 后面钢兵和重炮啊
[3030.7] 不钢兵和巴斯特多拉一个非常慢的队伍啊
[3035.61] 而且这个队伍比较怕火
[3037.61] 就是打不过喷火龙这种
[3043.72] 快点啊
[3044.28] 兄弟我马上高级球级了
[3055.22] 他可能人都走了
[3060.2] 又烧神了
[3061.78] 经常遇到这种烧神的
[3063.24] 就是他输了以后
[3064] 他不点了
[3064.56] 他人都走了
[3065.95] 人走了
[3066.63] 你点个减号键投了呀
[3068.11] 我还有下一把呢
[3069.23] 你走了
[3069.59] 我还没走呢
[3072.08] 然后80个是吧
[3078.14] 好点了啊
[3078.98] 终于点了
[3080.54] 因为你就一个巴斯克特拉
[3081.82] 你说你换人
[3082.72] 那不就一个巴斯格特拉吗
[3083.98] 这还有什么好选的
[3085.18] 那没什么好选的啊
[3089.3] 然后马上下一把啊
[3090.84] 哎呀高级球了
[3092.02] 高级球了
[3092.42] 好的哎呀
[3094.369] 又送了1000VP啊
[3095.449] 这VP多的用不完了哎呀
[3096.769] 但是我又点不动了
[3098.01] 是不是哦
[3098.73] 是不是它升级了就不动了
[3100.13] 我在我在这个大师球级以上的时候
[3102.17] 他没有出现这种情况
[3103.17] 对不对
[3103.83] 但是在这里你看是不是
[3105.43] 因为从感觉是他升一个那个一旦升级啊
[3108.75] 就是精灵球啊
[3110.659] 超级球你看一旦升级
[3111.579] 它就会出现这种情况
[3112.679] 就点不动的情况
[3113.919] 卡一下
[3115.58] 这说明什么
[3116.66] 说明星爷他根本没打过
[3118.6] 哎我真真的点不动啊
[3126.34] 唉点出来了
[3128.04] 我真是服了
[3130.62] 你们有没有遇到这种情况
[3133.41] 感觉每次是升了段位以后
[3136.37] 他就点不动了
[3143.34] 赶紧拿什么队
[3146.46] 哎彭总大钢蛇对啊
[3147.82] 大大钢蛇
[3148.34] 岩崩大蟒
[3148.78] 是广防
[3149.14] 是不是大钢蛇
[3149.7] 哎
[3149.82] 当时在广防怎么办呢
[3151.91] 那他这种的话还是金光花给他撒个毒啊
[3153.95] 他可能上那个你上啥都行
[3157.05] 想要克他
[3157.85] 然后后面的话打到手上
[3159.81] 那不得喷火龙啊
[3161.03] 老血OK还是一样的啊
[3163.859] 不管他啥队
[3164.779] 我们按照这个思路能打的
[3166.419] 就是说通常就是风妖精和金光花
[3169.569] 后排两只啊
[3170.589] 一只马嘎
[3171.369] 另外一只围金鱼来清场的都开顺丰
[3175.49] 我们维金鱼也可以清他场
[3177.17] 大钢蛇
[3177.97] 马嘎大钢蛇哦
[3178.81] 马嘎大钢蛇啊
[3179.77] 好多年不见马嘎大钢蛇了
[3181.41] 马嘎大钢蛇
[3182.25] 他能干啥
[3187.46] 啊这个没关系啊
[3188.58] 你拍谁都行
[3192.34] 这个你说先开顺风嗯
[3196.02] 他咆哮虎闪焰冲锋
[3198.22] 不会吧
[3199.08] 别浪之力点了他
[3202.61] 如果他不击掌的话
[3203.81] 力量宝石是不是啊
[3206.45] 如果你不击掌好还是击掌啊
[3208.8] 所以不用担心嘛
[3209.92] 我们该练宝是练宝石
[3211] 点他就行了
[3211.94] 他热水就热水啊
[3213.71] 火羽电宝先不开
[3214.83] 顺风不着急啊
[3215.59] 伤害很高
[3216.03] 有没有没有火啊
[3217.41] 六十六百%分之66啊
[3220.18] 67嘛
[3221.36] 打得死啊
[3222.28] 下发电宝是打得死的
[3223.24] 盘卷一下没关系
[3225.29] 盘锦再来一次嘛
[3226.37] 再来一次加练宝石
[3227.17] 继续点防御
[3227.65] 他就死了
[3228.29] 不用多耍小聪明啊
[3229.97] 再来一次亮宝石
[3233.55] 那么打梅拉斯就只能歪喷咯
[3235.75] 因为他盘卷起来物理端就无敌了
[3237.67] 梅拉斯特防又高
[3239.03] 需要两发日光束
[3240.19] 再来次一辈子盘卷吧
[3241.859] 他说那我就一辈子盘卷呗
[3245.4] 如果你上喷火龙
[3246.8] 我力量宝石砍死你啊
[3247.84] 兄弟四倍克制啊
[3249.86] 那咆哮有死啊
[3250.64] 刚才看到打他67%的血嘛
[3252.32] 吃个文艺我是不够的
[3256.5] 让他盘一辈子盘了
[3258.06] 盘点就盘卷加催眠术那种啊
[3259.9] 唉催眠术烦得很
[3262.83] 后面喷火龙和谁和大牛拉哦
[3267.08] 和妙蛙花呀
[3267.88] 妙蛙花
[3269.4] 妙蛙花
[3270.26] 妙啊妙啊妙啊妙啊
[3274.38] 开顺风吗
[3277.98] 没事干
[3283.92] 这里压了个血线
[3285.34] 等会风妖精死了以后
[3287] 那么外喷日光束把他射死了
[3289.08] 因为他的梅纳斯被再来一次了
[3292.25] 他只能盘旋
[3293.21] 然后他压血线以后
[3294.77] 好能量球来一发妙花
[3296.93] 还给我稳得起啊
[3302.08] 催眠粉
[3302.86] 喂喂喂喂喂喂喂喂喂
[3304.34] 别这样
[3305.42] 那盘打死梅拉斯啊
[3306.72] 打死没拉斯
[3307.76] 我的意思是你姑娘
[3309.08] 你杀了风妖精嘛
[3309.94] 然后WIFI上来一个日光术
[3311.34] 美拉斯就死了
[3312.08] 对不对
[3312.4] 因为美拉斯现在被再来一次
[3313.52] 他不能动
[3314.06] 所以他盘了半天
[3314.92] 盘了个寂寞啊
[3315.77] 那现在还是要杀你啊
[3316.97] 我有顺风
[3317.41] 我不怕你的月亮之力加能量球
[3321.74] 不杀我风妖精
[3323.08] 那那美纳斯就结束了
[3325.98] 拜拜下一把真快啊
[3328.5] 就是这么简单的游戏啊
[3330.1] 你说打的你说简单也简单
[3332.62] 说复杂也也不复杂
[3336.799] 那不就死了吗
[3337.639] 没拉死梅拉斯就怕草系技能
[3340.4] 而我们草系技能这么多日光束
[3342.7] 还有这个能量球
[3344.32] 我去为什么这么多草系能现在不杀分姬是吧
[3347.18] 你看刚才你杀风妖精
[3348.78] 当然你刚才杀风妖精是不是也是一样的
[3350.62] 你杀了风妖精
[3351.3] 我说了
[3351.66] 我就是压你血线
[3352.72] 然后你杀了风妖姬以后
[3353.74] 我歪分上来直接给你那个啥呃
[3357.81] 他后面的话是歪喷
[3359.05] 肯定是歪喷呐是吧
[3360.73] 肯定是歪喷好啊
[3362.61] 他歪喷我也歪喷
[3364.86] 我们双点妙花
[3366.14] 妙花催眠粉温炸弹啊
[3368.3] 他也是外喷的热风
[3369.64] 加上量量宝石
[3371.32] 点掉这个谁啊
[3372.92] 呃点掉这个妙花
[3378.8] 热风
