[0.72] 大家好
[1303.619] 你可以认为耿鬼和血小吕特防一样嘛
[1305.739] 都是100种族
[1306.499] 他九十五一百
[1307.339] 那差不多啊
[1309.04] 这个特防呢想要不秒杀效果
[1311.56] 拔群也秒不了的
[1312.48] 就得是商业朵135特防
[1315.26] 还有这个荒地148个特防种族
[1321.27] 还有大妈125这种的
[1323.25] 你120往上走
[1324.51] 特防那就是属于高的
[1326.09] 都是盖欧卡级别的
[1328.15] 否则的话你那个很低的呀
[1329.99] 他效果拔群还是可以把你秒杀啊
[1332.86] 他的力度呢其实就不咋地啊
[1334.9] 更多是多吹几发
[1336.74] 吹两次
[1337.58] 冰冻的人家就冰冻了啊
[1338.82] 可以出奇迹了
[1339.88] 但是火力上来说
[1341.22] 雪妖女的火力真的不算高不算高啊
[1344.09] 但是冰系暴风雪啊
[1345.71] 这是比较高贵的技能
[1346.91] AOE打两个没有副作用
[1348.53] 还带冰冻
[1350.189] 只要有雪天
[1351.269] 我们就可以稳定的吹起来
[1353.84] 那热风他还会miss呢
[1355.24] 热风miss我这个只要雪天我不会miss啊
[1357.6] 晴天下热风可以miss
[1359] 但雪天下我这个就不会miss
[1360.78] 不过雪天依然是呃目前倒数第一的天气啊
[1364.3] 因为排在他前面的歪喷的晴天
[1367.09] 然后大嘴鸥的雨天
[1368.81] 然后是班吉拉斯的这个沙暴
[1371.51] 第四排在使用率18位
[1374.09] 那排在最末老末的才是雪天呢
[1376.89] 所以雪天依然是游戏中最差的天气
[1381.759] 追杀天气
[1382.479] 是不是啊啊最差天气永远都是晴天
[1385.959] 雨天这些比较的厉害啊
[1388.17] 感谢爱管事的啤酒肚送的十个许愿瓶
[1390.57] 感谢什么时候加强烈如山送的30个小心心
[1394.52] 然后就是雪妖女的耐久啊
[1396.32] 你遇到雪妖女的时候
[1397.4] 怎么样能杀她
[1398.16] 怎么样不能杀他
[1399.3] 首先我们分两种啊
[1400.66] 第一种就是不加耐久和加耐久
[1402.8] 那就是血量的区别
[1404.2] 如果你不加耐久
[1405.3] 他的血量非常少
[1406.26] 只有147点血
[1407.65] 他的物防是90能力值
[1409.69] 但是你血量要乘1.5倍嘛
[1411.37] 就是135
[1412.49] 135相当于你折算成种族值减20
[1415.69] 就是115的物防种族和苍响一样
[1418.83] 你说小小你的物防还和苍响一样啊
[1420.57] 这么牛还真是啊
[1422.23] 还真是不过血量和苍响没法比啊
[1424.75] 苍响人家血可以加到199的特防120
[1428.35] 那特防就稍微差点了
[1429.87] 所以雪妖女她看似物防比特防低
[1432.83] 实则他的物防是不是比特防高啊
[1435.9] 因为我雪天下冰系的物防有1.5倍加成
[1439.58] 所以他的物防比特防稍微高一点
[1442.33] 如这个双防都100多还是可以啊
[1444.55] 如果你加满hp
[1445.57] 你看加满32点hp啊
[1447.39] 血量177
[1448.57] 物防这个血耐久
[1449.57] 你看这个耐久
[1450.83] 我看着这个数字啊
[1451.91] 就比较的舒服
[1452.95] 就像爱管事那个血量一样
[1454.94] 哎呀这个爱管事差不多就这种血量177
[1458.42] 还有卡布奇奇177
[1460.24] 然后双方都100多
[1461.58] 这种耐久呢看的就是稍微靠谱一点
[1465.02] 140滴血
[1466.2] 我都怀疑打一下就给你打死了
[1468.24] 血量低
[1469.68] 他就是就是差呀
[1472.3] 血量高呢相当于加个文柚果
[1474.08] 你是不是相当于加了个文柚果啊
[1476.32] 你文月果就回这么多血啊
[1478] 多一个文月果
[1478.76] 为啥文柚果好
[1479.72] 因为文月果能保你的命
[1482.619] 同样你的血量多个三四十点呐
[1484.919] 啊多个30多点的话
[1486.319] 真的能保你的命
[1488.07] 是不是能保你的命啊
[1489.75] 血量177
[1490.67] 我们看不加耐的情况下啊
[1492.37] 如果你一个闪现冲锋或者一个月亮之力
[1496.25] 就把小妖女打死了
[1497.47] 你说这脆成这样吗
[1498.65] 说明他没有加耐久
[1500.159] 比如说咆哮虎
[1501.079] 咆哮虎我们通常就加一点攻击
[1503.039] 不加耐久的
[1503.919] 是不是他攻击力115种族
[1505.999] 那就135攻击力
[1506.999] 我们加1.134啧
[1509.86] 136啊
[1510.9] 不好意思
[1511.58] 这个怎么会写成134了啊
[1513.3] 136我怎么减一点呢
[1514.92] 加一点啊
[1515.5] 136啊
[1516.14] 136就是咆哮
[1517.78] 我这个攻击力啊并不高
[1519.669] 对不对
[1520.169] 一个闪现冲锋都能把他推死
[1522.429] 你不是雪天下吗
[1523.349] 这还推的死了
[1524.429] 哎呀你物防1.5倍
[1525.869] 结果直接推死了
[1526.709] 说明他没有加耐久
[1528.44] 你看伤害刚好是有概率击杀啊
[1531.1] 如果你加满血
[1532.04] 绝对杀不了
[1532.82] 这里看血量啊
[1534.2] 就是咆哮虎闪现冲锋
[1535.72] 推雪妖女推138~164的血
[1539.32] 我血量如果加到177
[1541.24] 那肯定推不死啊
[1542.36] 如果你血量147
[1543.8] 我是不是有可能推死你
[1544.84] 比如说我推个160血
[1546.06] 你死没死
[1547.26] 我推160血
[1548.83] 对你147血的雪妖女来说
[1551.03] 把你推死了
[1552.03] 那对于177血的血妖女来说
[1554.25] 我血量加满177
[1555.59] 你一定没推死我
[1557.13] 是吧啊
[1558.29] 你主要他伤害其实就是个血量啊
[1560.49] 血量你推多少
[1561.53] 这个不变
[1563.289] 你耐久不变的话
[1564.409] 他推多少血就是不变的
[1566.229] 只是说你血越多
[1567.869] 那么这所占的比例就越少
[1570.639] 还有钢兵
[1571.759] 我都不说扑刀了啊
[1573.259] 因为扑刀威力85比你的还高
[1575.499] 一个铁头就给你怼死了
[1577.399] 扑刀也能击杀他
[1580.199] 所以他的耐久大概就接200出头吧
[1582.439] 是不是240就能轻松击杀了
[1585.339] 物理端
[1586.079] 接不到240特殊端呢
[1588.47] 荒叶帝
[1589.17] 你看一个月亮智力190的威力
[1591.15] 啪打死了花叶帝几个月亮之力啊
[1594.27] 这个力度你真的搞的
[1595.43] 花叶帝这力度还真是高月亮之力啊
[1598.43] 哎
[1601.7] 如果是90去乘的话
[1603.22] 哎怎么写成90了
[1604.62] 90怎翻倍是180
[1606.34] 怎么可能到190呢
[1607.56] 啊这里是95啊
[1608.96] 95啊
[1609.52] 95是不是95
[1611.13] 95
[1611.61] 我说过话帝嘛
[1612.51] 他攻特工相当于打月亮
[1614.37] 就相当于乘以本息乘以两倍啊
[1615.97] 啊有有这个妖精气氛嘛
[1617.53] 就是一百九两百不到的威力
[1620] 就可以击杀这个雪妖女
[1621.62] 这就是雪妖女的耐久就是这么差
[1624.08] 相当一般又是打100多血
[1627.3] 把他打死了
[1630.78] 特殊端200出头
[1632.48] 物理端是比他高了15点嘛
[1635.04] 所以能接到大概就240
[1637.02] 就是铁头这个水平啊
[1638.61] 铁头就把你怼死
[1639.33] 这个水平耐久还是高不高
[1642.59] 非常不高
[1644.18] 如果你加满血的话
[1646.1] 那么这个耐就高了
[1647.54] 像钢兵
[1648.1] 你看这个铁头怼不死啊
[1649.54] 只能扑刀扑刀死不死
[1650.78] 扑刀还是死
[1651.42] 哎呀你要硬接扑刀的话
[1653.63] 还得拉一些物防
[1655.909] 因为你拉物防
[1656.989] 你拉十点相当于拉了15点
[1658.809] 为什么你拉十点物防要乘一个血1.5倍是吧
[1661.769] 所以他加物防的收益还是较高
[1665.56] 刚才我们推荐那个是不是也加了一些物防啊
[1667.76] 加了十几点物防
[1669.02] 你加十点物防相当于加15点
[1671.73] 因为你要乘个1.5
[1673.17] 雪天下乘1.5
[1676.12] 所以加点物防呢
[1677.34] 你想接个扑刀
[1678.32] 如果你要硬接钢兵扑刀
[1679.64] 但是一般来说这个雪妖女就是打不过钢兵啊
[1682.84] 你的鬼和呃冰的暴风雪都是对他效果不好啊
[1687.5] 钢兵一刀就把你砍了啊
[1690.25] 钢兵就遇到的事情
[1691.29] 这钢兵还是猛啊
[1692.71] 突袭能不能炸
[1693.51] 突袭威力70不行啊
[1694.75] 啊突袭的威力太低了
[1696.03] 只有70
[1696.79] 那是一定杀不了的
[1698.07] 你铁到80都不够
[1699.19] 那70怎么够呢
[1701.05] 你加了些血呢
[1702.29] 就是闪冲锋
[1703.45] 这也能接
[1704.37] 还有就是雪妖女自己打自己吧
[1706.29] 我们说雪妖女自己打自己暗球互相打
[1710.77] 哎你看如果你不加血
[1712.49] 打多少血
[1713.27] 打146~174血
[1715.929] 如果你不加
[1716.889] 是不是死了
[1717.489] 你不加一定死
[1718.709] 小吕互相打暗球
[1720.26] 你打我暗球
[1721.02] 我打你暗球
[1721.78] 如果你的血量只有147
[1723.7] 我最少能打你146血
[1725.78] 死不死死了
[1727.4] 如果你加到177血呢
[1729.6] 他就可以接下了
[1731.35] 所以血量多了几十天以后啊
[1733.55] 那么你的抗揍的范围也就更大一些了
[1738.5] 物理端你都能接到300啊
[1740.66] 接到三不到300啊
[1741.82] 当然不到300
[1743.3] 刚才200多点威力
[1744.7] 你都遭不住了
[1745.42] 现在你能接到差不多快300了啊
[1747.7] 这这这还可以啊
[1748.58] 这耐久毕竟有雪天
[1750.32] 那苍响级别的物防啊
[1751.74] 啊苍响级别的物防115种族
[1753.64] 这个真的不差了啊
[1755.28] 就比钢兵差点
[1756.48] 钢兵的物防是120啊
[1758.33] 钢兵那个物防太高了
[1759.61] 还有好月兄也是啊
[1760.67] 有些人看着看看着比较壮那种的啊
[1763.09] 那物防都好高
[1764.01] 就是克制你也很难去锤死他
[1767.26] 特殊段呢
[1768.24] 荒地刚才这个月亮自能不能杀
[1770.08] 还是能接你
[1770.98] 不至于一个月亮之力都把我打死了
[1772.74] 能有这么脆吗
[1774.89] 这花D这力度这么猛啊
[1776.83] 还真给你打死了
[1778.53] 哎呀对吧
[1780.989] 你先手
[1781.869] 如果开个极光幕以后呢
[1783.349] 那钢兵更加打不死你了
[1787.24] 首先你要保证自己耐久较高
[1789.2] 你开个极光目以后呢
[1790.32] 这耐久伤害再减少1/3
[1792.54] 这样的话呢哎你会发现我能接很多技能
[1795.74] 什么岩崩啥就不说
[1797.1] 岩崩那分散威力本来就低啊
[1801.14] 所以加点耐久呢不错
[1803.34] 加点耐久
[1804.02] 你就要去从速度上和特工上扣一些下来啊
[1807.14] 速度过谁
[1808.06] 然后特工少拉点
[1809.1] 反正我也吹不死人
[1810.14] 刚我们说输出啊
[1811.06] 哎你吹谁该吹不死的
[1812.38] 还是吹不死
[1813.06] 你吹炖锅吹来杯醋茶
[1814.6] 哎你随便吹
[1815.679] 吹什么大阻拦
[1816.939] 你一下都吹不死
[1818.339] 都吹到黄血
[1819.239] 你得吹两下
[1820.059] 那反正都吹两下
[1821.159] 那我少一点特攻多一点
[1822.279] 特攻也不差那点了
[1823.9] 对也不差那点了
[1825.3] 所以特务上扣一点呢
[1826.6] 一点都不用担心啊
[1828.46] 你扣那点真的不差那点
[1831.69] 还是加点血量啊
[1833.29] 尤其是血量
[1833.93] 你拉点血量啊
[1834.97] 他的就有本质上的一个提升
[1836.95] 还是很不错的
[1837.73] 然后再开个极光木呢
[1838.97] 哎呀这样就不会暴毙了啊
[1840.9] 像这耿鬼血小吕这种
[1842.46] 它耐久呢
[1843.14] 你说高就不是很高
[1845.139] 很容易一下就给你打死了
[1846.859] 直接当场就暴毙了
[1847.939] 马嘎就瞬间白给了
[1850.82] 这样加耐久可以
[1852.02] 你看那歪喷人家肉喷诶
[1853.9] 七十八七十八当然也比你高啊
[1855.98] 歪喷火龙是七十八七十八嘛
[1857.72] 然后115哎呀
[1859.36] 喷火龙耐久呢
[1860.32] 你说虽然没有加物防啊
[1862.42] 他物攻加了20点
[1863.6] 但是人家的耐久呢也看着还行
[1866.07] 那肉喷还是有点肉啊
[1867.51] 你还是杀不了他
[1868.39] 那人家还是有点有两下子啊
[1870.15] 有两下子
[1871.8] 这里是4/3啊
[1873.74] 怎么是3/4呢
[1875.87] 敲字的时候敲错了啊
[1877.19] 三分之四三分之四
[1878.29] 我应该再把花D那个给粘贴复制过来
[1880.51] 不就得了吗
[1881.15] 哎我还手敲
[1882.27] 我就不应该手敲啊
[1883.55] 能能从前面粘贴复制的呀
[1885.19] 就不要去手敲了
[1886.27] 那手敲敲着敲着敲错了
[1887.83] 是不是啊
[1888.65] 之前说过化1D那画D那不是写着吗
[1890.37] 月亮之地
[1890.77] 我把它粘贴复制下不就得了嘛是吧
[1892.55] 把它这粘贴复制过来啊
[1894.06] 直接复制这个文本啊
[1895.26] 复制到这个框里面来
[1896.3] 这样的话就不不不用去写了啊
[1898.54] 因为这些都是我一个一个字敲的80
[1900.78] 然后敲一个X乘号
[1902.44] 然后又乘1.5
[1903.38] 就一个一个敲
[1904.32] 尤其这个数字啊
[1905.56] 数字键这边都挨在一起嘛
[1907.26] 有时候能摁着摁着就摁错了啊
[1909.12] 摁错了
[1909.82] 这数字敲就是这样
[1912.56] 哎你用AI这AI它洗吗
[1914.48] 那AI它不行
[1915.24] AI他不能理解我的意思啊
[1916.72] 这样不行
[1917.38] 感谢卡迪玩明朝送的15个小月亮
[1919.55] 感谢什么
[1920.11] 加上利路莎送的30个小心心
[1922.25] 哎呀我还是太老实了
[1923.81] 我都真的没你一看你也看得出来
[1925.73] 每次都是我这手敲是吧啊
[1927.53] 这手敲就太老实了
[1928.65] 老实敲一些不该出现的错误啊
[1931.15] 不该出现的错误
[1932.07] 你按理说如果你是粘贴复制
[1933.63] 你肯定不会错哈是吧
[1935.45] 你粘贴复制
[1936.19] 你倒不会错啊
[1937.19] 你这手敲的反而会敲错
[1938.87] 你哈哈
[1939.55] 确实这样的
[1940.31] 像那个咆哮
[1940.83] 我这里136啊
[1941.95] 我怎么写减了一点
[1943.07] 给他写成134了啊
[1944.23] 给他写成了诶
[1945.11] 嘿再加一点
[1945.83] 你写个减一点啊
[1946.91] 减一点
[1947.46] 你这这复制怎么会复制错呢
[1949.3] 啊哎呀就是这个旋律啊
[1953.4] 耐久呢
[1954.04] 你要说也是鸡肋啊
[1957.09] 鸡肋哎就耐久
[1957.93] 就那样啊
[1958.45] 就那样开个极光幕呢倒是有个本质提升
[1961.79] 现在这个开墙啊
[1963.41] 说起来这个开墙就雪妖女开极光幕
[1966.46] 效率是最高的
[1967.95] 因为开墙专家长毛巨魔
[1970.03] 这个游戏还没有长毛巨魔
[1971.43] 有长毛巨魔
[1972.23] 那我长毛巨魔就来开墙了啊
[1973.97] 光墙反射壁
[1974.95] 电磁波灵魂冲击
[1976.15] 我标准开墙专家呀是吧
[1978.75] 先给你喷火龙
[1979.51] 上个电磁波
[1980.15] 牛不牛
[1980.61] 你就不牛了
[1981.79] 哎呀这个给大牛拉上个电磁波舒服了
[1984.41] 虽然你说钥匙圈也能干这个事情
[1986.55] 不行不行
[1987.93] 还得是这个啥
[1989.25] 还得是这个长毛巨魔啊
[1991.17] 长毛巨魔恶系的
[1992.46] 而且他还会击两期
[1993.7] 长毛巨魔
[1994.14] 能干的事情太多了
[1995.3] 长毛巨魔啊
[1996.32] 他就是方便开墙专家
[1998.3] 这个游戏里面只认长毛巨魔
[2000.639] 包括宝可梦柱子里面也是
[2002.359] 那开墙又还是得请长毛巨魔来
[2004.179] 是不是长毛巨魔
[2005.179] 但是这个游戏里面一开始长毛巨魔
[2007.63] 就是说魔女布里姆温都过千了呀
[2010.27] 这有我们布里姆温啊
[2011.37] 但是没有长矛巨魔呀
[2012.98] 那超对面这些跟跟你家啥也不是啊
[2014.98] 超能边喵
[2015.62] 那超对面的话
[2016.54] 这些一个扑刀给你打死了
[2018.06] 直接
[2021.16] 还有勾魂眼也能开墙啊
[2022.6] 勾魂眼啊
[2023.84] 但是长毛巨魔还会击掌奇袭妙妙啊
[2026.629] 歌舞宴也会啊
[2027.569] 但是最终呢这个长毛巨魔这位啊真的不错啊
[2030.829] 长毛巨魔
[2031.349] 长毛巨魔还有一定的输出啊
[2032.789] 长毛巨魔没想到没有过千
[2035.12] 他能干很多事情
[2036.4] 这个长毛巨魔他会抛弃狠话是吧
[2038.14] 还可以抛一下格子呀
[2039.8] 永远不够
[2042.4] 长毛巨魔是一位优秀的辅助手啊
[2044.32] 那他开墙的话
[2045.36] 经常的找他带光之黏土
[2046.98] 那这个小女开的话就只有五回合的强啊
[2050.47] 五回合的强
[2052.31] 五回合够不够用
[2053.59] 你别说这个还是挺够用的啊
[2055.63] 五回合也是强啊
[2056.71] 也是强
[2057.35] 就怕有时候不好开出来
[2059.03] 长毛巨魔先开光墙
[2060.43] 再开反射
[2060.87] 比他是这么开的
[2065.519] 那最后就是他的队友啊
[2066.999] 因为他雪天最怕抢天气啊
[2069.399] 你看他有个队友使用率比较高的这位
[2071.779] 如果你遇到歪喷怎么办
[2073.339] 你歪喷抢我天气
[2074.459] 我我打不过歪喷
[2075.799] 这歪喷的话
[2076.659] 这不打爆我雪妖女吗
[2078.019] 一个热风我死了对
[2079.719] 所以的话呀
[2080.93] 你需要一个能够去对歪喷造成威胁的
[2085.29] 有两个人呐
[2086.09] 这歪喷拿他不太有办法
[2087.75] 一个是化石翼龙
[2089.01] 另外一个是地龙啊
[2090.78] 这两位都会岩崩
[2091.84] 那外喷热风打这两个是不是都不行啊
[2094.18] 而且化石龙地龙呢都比你快一个102
[2098.5] 一个130啊
[2099.78] 我俩都是压死歪喷的啊
[2101.42] 所以这两位呢是歪喷的一个大敌啊
[2103.7] 歪喷的大敌带着啊
[2107.049] 一个这就是打晴天的时候
[2108.929] 你可能需要用到这两位啊
[2110.769] 不然你打不过外喷呐
[2112.149] 你拿到天蝎打不过外盆
[2113.81] 还有就是呃雨天的话
[2116.17] 哎雨天的话在桥龙那几个是吧
[2118.21] 你说我也是带一位玄羽
[2119.61] 其实就那热门的队友
[2120.69] 你带带就行了啊
[2122.54] 带就行了
[2122.98] 洛托姆这个不错啊
[2123.98] 骆驼姆没想到有生之年还能再说洛托姆啊
[2126.78] 我都觉得洛托姆都已经退役好多年了啊
[2128.98] 没想到哎这个第一个规则里面
[2132.44] 后面还要再说一下洛托姆
[2134.12] 我都洛托姆
[2135.08] 你要是找PPT我都找不到以前的了啊
[2137.2] 哈洛托姆啊
[2138.41] 都退役好多年了
[2139.41] 好久不对战了
[2140.41] 洛托姆没想到如今他还能回来
[2142.45] 你能信洛托姆
[2144.245] 阿龙镇10年前的老将了
[2146.4] 都是啊
[2146.98] 这这个还能够回来打
[2148.6] 都是不可思议了啊
[2149.6] 已经可以说啊
[2151.05] 罗特姆以前的当然是厉害了是吧
[2153.31] 那以前那个环境火力差的时候
[2155.33] 人家157血量低
[2156.93] 但他双防可以啊
[2158.109] 啊双方可以还是能吃个饭的
[2160.489] 早就你剑盾到朱子啊
[2162.72] 都已经很少看到洛托姆了啊
[2164.32] 很少看到
[2164.92] 没想到呢
[2165.54] 现在洛托姆好用
[2166.72] 这个游戏里面根本就没有什么好用的
[2168.84] 电系是没有啊
[2170.62] 等雷操来吧
[2171.58] 等雷操来了
[2172.26] 这洛托姆肯定没啥用了啊
[2173.82] 洛托姆现在好像还得点个灵活哟
[2175.62] 物攻手点个灵活
[2176.92] 那其他的呢我就给你打
[2178.54] 另外就是这游戏里面草系特别的少啊
[2180.76] 有草系特别少
[2181.52] 这两个我说草系的输出非常的少
[2183.97] 曹毅输出只说一个啊
[2185.45] 就是马格大竹兰啊
[2186.63] 这位曹毅输出剩下的没有
[2188.25] 曹没有这个前30连嘛
[2191.11] 我说使用率前30里面啊
[2192.55] 来杯速拿
[2193.03] 他是辅助手带刷茶泡风妖精不带草系技能
[2196.61] 不用管他
[2197.13] 他带月亮之力的Y喷
[2198.93] 带日光束
[2199.75] 这是两个草系技能
[2201.27] 还有吗
[2202.49] 你再数一数还有没有草系技能没了呃
[2206.67] 好还有妙花啊
[2207.85] 妙花有妙花带能量球好
[2209.83] 我这个游戏里面我就数出三个草系技能
[2212.41] 妙花能量球一般来杯出来刷茶炮啊
[2216.79] 他是个辅助手
[2217.51] 没什么力度
[2218.45] 外喷日光束
[2219.59] 日光束不稳定是吧
[2221.84] 那没有晴天
[2222.56] 你你不就打不了吗
[2223.52] 没有晴天
[2223.92] 你日光束就尴尬了呀
[2225.1] 还要续个呢
[2225.8] 你要卡场了没
[2228.3] 有什么草系打手
[2229.42] 不像轰雷金刚猩
[2230.52] 我直接锤恶鬼碰呃
[2232.22] 一锤子上去跟你说个屁啊
[2234.3] 那只有大肚腩
[2235.58] 自身自带日光束啊
[2237.06] 自带这种发射日光束
[2238.56] 所以就只有只有大竹兰啊
[2240.8] 草系打击没有什么打击
[2242.28] 所以为什么洛托姆他只弱草洗衣机
[2246.34] 如果这个游戏洗衣机非常强势的时候
[2249.12] 说明这个游戏的草系没几个草系能打的
[2253.69] 是不是没几个草系能打的
[2255.27] 那轰雷金刚猩在的时候
[2256.45] 这骆驼姆早就给我打灭绝了
[2259.13] 他是打不到草系的
[2260.73] 电加水都打不动
[2261.77] 这个草系完全打不了
[2264.79] 如果洛托姆使用率出奇的高
[2266.83] 那就说明这个游戏里面草系打击的较少
[2270.46] 哪怕你是外喷
[2271.42] 我只要千里你的天气
[2272.56] 那你的日光束发射不出来呀
[2274.54] 对不对
[2277.7] 草系很少
[2278.62] 那我要说一个人了
[2279.7] 马嘎巨沼怪扶我起来
[2281.51] 正好环境草系少
[2282.67] 那巨沼怪还真是有厉害啊
[2284.23] 巨沼怪
[2284.55] 我跟你说
[2285.15] 那巨沼怪说啊
[2286.15] 马上下个规则啊
[2287.51] 巨沼怪火鸡他们就来了啊
[2288.83] 巨沼怪说草系少
[2290.27] 这是好事啊
[2291.09] 这是好事
[2291.75] 我巨沼怪呀
[2292.61] 拳打暴飞龙
[2294.47] 脚踢钢兵
[2295.93] 还有什么都可以打的啊
[2297.51] 那巨沼怪那真是能打啊
[2298.97] 巨沼怪
[2299.37] 巨沼怪应该规则也就让他先过签一下啊
[2301.73] 巨沼怪过签下
[2302.41] 让你见识下巨沼怪的厉害
[2303.72] 巨沼怪他真不怕你这些什么咆哮虎啊
[2306.04] 化石翼龙这些都不怕
[2307] 他什么都不怕对吧
[2308.63] 他就怕草四倍弱草
[2310.57] 那骆驼母他也是两倍弱草啊
[2312.11] 两倍弱草
[2315.38] 好最后就是女子爬雪山遇难
[2319.22] 变成雪女
[2320.48] 喜欢吃魂魄
[2322.359] 刚才我们也说了啊
[2323.719] 就是他的设定就是这样的
[2325.679] 他是死去人类变成的
[2327.359] 喜欢吃男的的魂魄
[2328.779] 也不知道为啥你可以去查一下以前图鉴
[2331.48] 如果你玩过宝可梦白金啥的
[2333.32] 他图鉴里面啊就这么说的啊
[2334.88] 这么说的
[2335.44] 还给你玩点鬼故事
[2336.76] 呵呵吓我一跳啊
[2338.19] 那个房间我一去的时候哼
[2339.99] 怎么之前不是有个人吗
[2341.17] 怎么没有了哦
[2342.29] 原来她是小女
[2343.17] 是不是还会能得到个诅咒之符吗
[2345.13] 是不是得到诅咒护符啊
[2346.83] 好像是这个啊
[2347.97] 在那捡诅咒护符啊
[2348.93] 就白金
[2350.75] 到第七个道馆打那个小松
[2353.11] 那个道晚啊
[2353.75] 你会走经过一片雪山
[2355.37] 穿过天冠山
[2356.47] 往北边走
[2357.11] 一直往北走
[2357.79] 那还有个湖啊
[2358.64] 睿智湖惨案吧
[2359.9] 睿智湖惨案了
[2360.88] 然后就是第七个道馆神之王那里
[2362.86] 神之王那里啊就会有这个需要铝是吧啊
[2365.44] 血要履
[2367.24] 他是人类变的
[2368.48] 人类变的宝可梦呢较少啊
[2369.96] 这就是其中一个
[2371] 剩下的经常都是那些什么一个冰啊
[2373.62] 一个竹简便的竹简变的一块玉变的
[2376.14] 那就是枯玉啥的
[2377.24] 他们死去的灵魂这个没有升天
[2380.65] 于是就变成了宝可梦了啊
[2382.67] 那学校里我就说这里吧
